id_persona|fecha_relevamiento|fecha_actualizacion|tecnologia_pc_casa|tecnologia_pc_trabajo|tecnologia_pc_universidad|tecnologia_pc_otro_lugar|tecnologia_int_casa|tecnologia_int_trabajo|tecnologia_int_universidad|tecnologia_int_movil|tecnologia_int_otro_lugar|deportes|deportes_universidad|deportes_gimnasio|deportes_particular|deportes_otro_lugar|deportes_basquet|deportes_futbol|deportes_gimnasia|deportes_handball|deportes_natacion|deportes_tenis|deportes_voley|deportes_otros|nivel_idioma_ingles|nivel_idioma_aleman|nivel_idioma_frances|nivel_idioma_italiano|nivel_idioma_portugues|nivel_idioma_chino|idioma_otro|nivel_idioma_otro
29171|2022-02-16|2023-04-25|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
55477|2022-10-11|2024-02-05|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
102926|2023-12-12|2023-12-28|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Basico|Basico|Desconoce||
51085|2005-03-17|2005-03-17|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54805|2019-03-21|2019-03-21|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56251|2022-09-01|2023-11-16|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|S|N|N|N|Muy bueno|Basico|Basico|Desconoce|Desconoce|||
78480|2023-02-07|2024-03-02|S|N|N|N|S|N|N|S|N|S|N|S|N|S|N|S|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
54132|2022-09-05|2023-11-15|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||||||
48830|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
47771|2002-12-01|2002-12-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
67698|2022-12-07|2023-08-15|S|N|N|N|S|N|N|S|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Basico|Desconoce|Desconoce||
27666|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51724|2014-03-06|2014-03-06|S|N|N|N|N|N|N|N|N|S|N|N|N|N|S|N|N|N|N|N|N|N|Basico|||Basico||||
50114|2018-04-11|2018-04-11|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Basico||Latin|
53495|2021-02-06|2021-02-06|S|N|S|S|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
53707|2021-02-01|2024-01-23|N|S|N|N|N|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
55698|2021-02-27|2021-03-23|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|S|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
3311|2022-07-04|2022-07-04|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
1110|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
8406|2021-02-27|2024-07-09|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Basico|Desconoce|Desconoce||
77939|2022-12-26|2024-02-02|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
55105|2022-10-24|2023-07-05|S|N|N|N|S|S|N|N|N|S|N|N|N|S|N|S|S|N|S|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
55321|2022-11-12|2023-11-26|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico||Basico|||||
51439|2022-06-21|2022-06-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
18512|2022-08-23|2024-07-29|S|S|S|N|S|S|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
89959|2023-08-24|2023-08-24|S|N|N|N|S|N|N|S|N|S|N|S|N|N|N|N|N|N|N|N|S|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
103449|2023-12-27|2023-12-27|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
57402|2022-11-02|2023-12-10|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
53013|2022-02-05|2024-03-04|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
48891|2009-04-06|2009-04-06|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53598|2016-03-17|2016-03-17|S|N|S|N|S|N|S|N|N|S|N|S|S|S|N|N|S|N|S|N|S|S|Bueno|Desconoce|Desconoce|Desconoce|Basico|||
49745|2018-06-12|2018-06-12|S|S|S|S|S|S|S|N|N|S|N|S|N|S|S|S|S|N|S|N|N|S|Bueno|||||||
56947|2022-06-14|2022-08-15|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49244|2007-02-18|2007-11-10|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53983|2020-02-28|2021-02-28|S|S|N|N|S|S|N|N|N|S|N|N|S|S|N|N|N|N|N|N|N|S|Basico|||||||
79018|2023-02-23|2024-02-26|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||||||
54631|2020-02-03|2021-03-01|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
104230|2024-02-13|2024-02-13|N|N|N|S|N|N|N|S|N|S|N|S|N|N|N|S|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
79009|2023-02-23|2024-03-01|S|N|N|N|S|N|N|S|N|S|N|N|N|S|N|N|N|S|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
102655|2023-12-04|2023-12-04|S|N|N|N|S|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
57278|2022-08-26|2023-11-15|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56124|2022-02-03|2024-08-01|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
52104|2018-12-05|2018-12-05|S|S|N|N|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Basico|||
56669|2022-09-26|2024-03-19|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
102763|2023-12-06|2023-12-06|S|N|N|S|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
49221|2008-02-06|2008-04-16|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
31768|2016-03-30|2016-03-30|S|S|N|N|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
49563|2010-04-16|2010-08-03|S|S|N|N|S|S|S|N|N|S|N|N|S|N|S|S|N|N|N|S|N|S|Basico|||||||
51489|2006-05-05|2006-05-08|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50781|2019-05-08|2019-05-08|S|S|N|N|S|S|N|N|N|S|N|S|S|N|N|N|N|N|N|S|N|S|Basico|||||||
55932|2022-02-11|2022-02-11|S|N|N|N|S|N|S|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Muy bueno|||||||
90224|2023-09-06|2023-12-08|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
48870|2004-02-16|2004-09-10|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
47644|2004-12-07|2005-02-04|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55625|2022-08-28|2023-08-29|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|S|N|N|N|N|N|N|Basico|||||||
51058|2017-04-20|2017-04-20|S|N|S|N|S|N|S|N|N|S|N|N|N|S|N|N|S|N|N|N|N|N|Basico|||||||
84148|2023-04-05|2023-09-17|S|N|N|N|S|S|S|S|N|S|N|S|N|N|N|S|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Bueno|Desconoce||
56448|2022-11-14|2024-02-14|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
103888|2024-02-06|2024-02-18|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
53620|2016-03-17|2016-04-11|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
77961|2022-12-26|2024-01-02|S|N|N|N|S|N|N|S|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
47682|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
2927|2019-03-28|2019-03-28|S|S|S|N|S|S|S|N|N|S|N|S|N|N|N|S|N|N|N|N|N|N|Bueno|||||||
19422|2016-03-28|2023-01-22|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
54990|2022-08-01|2023-09-21|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
18468|2020-03-25|2024-08-02|S|S|S|N|S|S|S|S|S|S|N|S|S|N|N|N|N|N|N|S|N|S|Basico|Desconoce||||||
49818|2003-02-11|2003-02-11|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50694|2003-04-21|2003-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
57323|2022-09-01|2022-09-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56723|2022-11-13|2024-08-02|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|S|N|N|N|N|N|S|Basico|||||||
52372|2022-04-13|2022-04-17|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
49059|2004-03-01|2005-02-08|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48512|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
41035|2010-02-09|2010-02-09|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
52441|2010-04-14|2010-04-14|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
50504|2002-11-29|2002-11-29|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49703|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52965|2018-04-25|2018-04-25|S|N|S|N|N|N|S|N|S|S|N|N|N|S|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
6380|2022-03-04|2024-01-02|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
52556|2014-10-11|2014-10-11|S|N|S|N|S|N|S|N|N|S|N|S|N|N|N|S|N|S|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48999|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53462|2015-04-08|2015-04-14|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56836|2022-03-22|2022-08-29|S|N|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Muy bueno|||||||
50100|2009-03-04|2009-03-04|S|S|N|N|S|S|N|N|N|S|N|N|S|N|N|S|N|N|S|N|N|S|Bueno|||||||
50526|2007-02-01|2007-05-24|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50443|2002-12-11|2002-12-11|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
57398|2022-10-27|2024-02-08|S|N|N|N|S|N|S|S|N|S|N|S|N|S|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
49012|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56412|2022-11-10|2024-03-20|S|N|N|N|S|N|N|N|S|S|N|S|N|N|S|N|N|S|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
47768|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52226|2019-05-24|2019-05-24|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
53225|2022-08-28|2024-02-01|S|N|N|N|S|S|S|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|||||||
89734|2023-08-08|2023-08-08|S|N|N|N|S|N|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
47823|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53475|2017-02-05|2017-02-24|S|N|N|S|S|N|N|N|S|S|N|N|S|S|N|S|N|S|N|S|N|N|Bueno|||||||
50693|2012-05-16|2012-05-16|S|S|N|N|S|S|N|N|N|S|N|S|N|S|N|N|N|N|N|N|N|S|Muy bueno|||||||
51488|2006-05-05|2006-05-08|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52497|2013-03-21|2013-03-21|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
50543|2003-04-15|2003-04-15|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50379|2005-03-11|2005-03-11|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51526|2017-05-18|2017-05-18|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
53053|2013-04-09|2014-03-05|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
53416|2022-03-26|2022-03-26|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
53015|2019-03-06|2019-03-06|S|N|N|N|S|N|N|N|N|S|S|N|N|S|N|S|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Basico|Desconoce|||
78447|2023-02-06|2023-02-06|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
48818|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56162|2022-10-28|2022-10-28|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
54388|2022-07-01|2024-08-02|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Basico|Desconoce|Desconoce|||
50959|2004-04-19|2004-04-19|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50792|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
90044|2023-08-29|2023-08-29|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53530|2017-02-09|2018-02-27|S|S|N|N|S|S|S|N|N|S|N|S|S|N|N|S|S|N|N|N|S|N|Muy bueno|Desconoce|Desconoce|Basico|Bueno|||
104272|2024-03-01|2024-03-01||||||||||||||||||||||||||||||
54829|2022-11-14|2023-11-28|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
52935|2012-05-28|2012-05-28|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
52939|2022-02-08|2023-07-14|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
52677|2011-05-12|2012-02-13|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
16644|2018-03-25|2018-04-02|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
50544|2004-03-31|2004-03-31|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55508|2021-02-27|2021-02-27|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Muy bueno|||Basico||||
52004|2008-08-20|2008-08-20|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
51978|2011-02-26|2011-08-04|S|N|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
50104|2006-03-16|2006-03-16|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48388|2010-04-27|2011-02-21|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50246|2009-12-21|2009-12-21|S|S|N|N|N|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Bueno|||||||
48382|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54095|2018-04-03|2018-04-03|S|N|N|N|S|N|N|N|N|S|N|N|S|S|S|S|N|S|N|N|N|N|Basico|||||||
53482|2022-03-07|2023-06-08|S|N|N|S|S|N|S|N|S|S|N|S|N|N|N|S|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
50984|2004-04-21|2004-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
103635|2024-03-01|2024-03-01|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
51845|2008-03-11|2008-03-11|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
57108|2022-08-04|2022-09-13|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56252|2022-11-22|2023-08-14|S|N|N|N|S|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Muy bueno|Basico|||
53961|2022-10-09|2022-10-31|S|N|N|N|S|N|S|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Muy bueno||||Desconoce||Japones|
54520|2022-11-14|2024-06-27|S|N|S|S|S|N|S|N|S|S|N|N|S|N|N|N|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
50430|2002-04-18|2002-04-18|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
30258|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52667|2022-03-02|2023-10-10|S|S|S|N|S|S|S|N|S|S|N|N|N|S|N|N|N|N|S|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
57314|2022-08-31|2024-08-19|N|N|N|S|S|N|N|N|N|S|N|S|N|N|N|S|N|N|N|N|N|S|Basico||||Basico|||
52188|2010-03-11|2011-02-24|S|N|N|N|S|N|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Basico|Desconoce|||
47529|2018-11-27|2018-11-27|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54524|2022-09-26|2024-03-11|S|N|S|N|S|N|S|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
56548|2022-03-07|2022-08-06|S|S|N|N|S|S|N|N|N|S|N|S|S|N|N|S|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
50556|2003-04-08|2003-04-08|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
89989|2023-08-25|2023-10-01|S|N|N|N|S|N|N|S|N|S|N|S|N|S|N|N|N|N|N|N|N|S|Bueno|||||||
53655|2016-04-01|2016-04-12|S|N|S|N|S|N|S|N|N|S|S|N|N|N|N|N|S|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
84196|2023-04-17|2023-04-17|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
50253|2006-06-13|2006-06-13|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
105992|2024-08-15|2024-08-15|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|S|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
56960|2022-06-22|2023-08-30|S|N|N|N|S|S|S|N|N|S|N|S|S|S|N|N|S|N|N|N|S|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
41177|2011-02-21|2011-02-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
17384|2021-03-02|2021-03-02|S|N|S|N|S|N|S|N|S|S|N|N|S|S|N|S|N|N|N|S|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
50534|2003-04-02|2003-04-02|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55773|2021-03-22|2021-03-22|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
48255|2004-02-19|2004-02-19|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
40587|2022-08-16|2023-07-31|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Bueno|Basico|||Basico|||
41364|2016-02-19|2016-06-06|S|N|N|S|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
51851|2008-03-12|2008-03-12|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51220|2014-02-24|2015-02-18|S|N|S|N|S|N|S|N|N|S|N|N|S|N|N|N|S|N|N|N|N|N||||||||
1066|2019-07-17|2019-07-17|N|N|N|N|N|N|N|N|N|S|N|S|N|N|N|N|S|N|N|N|N|N||||||||
49717|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49557|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51363|2022-03-22|2024-07-11|S|S|N|N|S|S|N|N|S|S|N|S|N|S|N|N|S|N|N|N|N|S|Muy bueno||Basico|||||
51371|2006-04-20|2006-04-27|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
35623|2014-04-09|2014-04-09|S|N|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N||||||||
106068|2024-08-20|2024-08-20|N|N|N|N|S|N|N|S|N|S|N|N|S|N|N|S|N|N|N|N|N|N||||||||
47580|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54439|2018-04-12|2018-04-12|S|S|S|N|S|S|N|N|S|S|N|S|N|N|N|N|N|N|N|N|S|S|Muy bueno|||||||
49308|2008-02-13|2008-02-13|N|N|N|N|N|N|N|N|N|S|N|S|N|N|N|S|S|N|N|N|N|N||||||||
17418|2022-08-22|2023-04-28|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Basico|||
52628|2022-02-04|2024-04-29|S|N|S|N|S|N|S|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
9236|2022-06-21|2023-12-19|S|N|N|N|S|S|N|N|N|S|N|S|S|S|N|S|N|N|N|N|N|S|Basico|||Basico||||
48837|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51866|2020-02-27|2023-10-31|S|N|S|N|S|S|N|N|S|S|N|S|S|S|N|N|N|N|N|N|N|S|Muy bueno|Basico|Desconoce|Desconoce|Desconoce|Desconoce||
